source	target	weight
CHEBI:16908	PDHA1	1
CHEBI:16908	PDHA2	1
CHEBI:16908	PDHB	1
CHEBI:16908	PDHX	1
CHEBI:16908	PHGDH	1
CHEBI:16908	PYCR1	1
CHEBI:16908	PYCR2	1
CHEBI:16908	QDPR	1
CHEBI:16908	RDH5	1
CHEBI:16908	SORD	1
CHEBI:16908	TSTA3	1
CHEBI:16908	TYR	1
CHEBI:16908	UGDH	1
CHEBI:16908	XDH	1
CHEBI:16919	CHEBI:15414	1
CHEBI:16919	CHEBI:16344	1
CHEBI:16919	CHEBI:17287	1
CHEBI:16919	CHEBI:58092	1
CHEBI:16919	CKB	1
CHEBI:16919	CKM	1
CHEBI:16919	CKMT1A	1
CHEBI:16919	CKMT1B	1
CHEBI:16919	CKMT2	1
CHEBI:16919	GAMT	1
CHEBI:16919	SLC6A8	1
CHEBI:16927	CHEBI:18019	1
CHEBI:16927	CHEBI:30915	1
CHEBI:16928	CHEBI:15428	1
CHEBI:16928	CHEBI:32816	1
CHEBI:16929	CHEBI:16000	1
CHEBI:16938	CHEBI:48928	1
CHEBI:16944	CHEBI:15351	1
CHEBI:16944	CHEBI:15428	1
CHEBI:16946	AADAT	1
CHEBI:16946	CCBL1	1
CHEBI:16946	CCBL2	1
CHEBI:16946	CHEBI:16015	1
CHEBI:16946	CHEBI:16567	1
CHEBI:16946	CHEBI:16977	1
CHEBI:16946	CHEBI:17380	1
CHEBI:16946	CHEBI:17442	1
CHEBI:16946	CHEBI:29985	1
CHEBI:16946	CHEBI:30754	1
CHEBI:16946	CHEBI:30915	1
CHEBI:16946	CHEBI:32816	1
CHEBI:16946	CHEBI:58147	1
CHEBI:16946	CHEBI:58454	1
CHEBI:16946	KMO	1
CHEBI:16946	KYNU	1
CHEBI:16947	CHEBI:15351	1
CHEBI:16953	CHEBI:17053	1
CHEBI:16958	ABAT	1
CHEBI:16958	AGXT2	1
CHEBI:16958	CARNS1	1
CHEBI:16958	CHEBI:15727	1
CHEBI:16958	CHEBI:16015	1
CHEBI:16958	CHEBI:16977	1
CHEBI:16958	CHEBI:17960	1
CHEBI:16958	CHEBI:18019	1
CHEBI:16958	CHEBI:18261	1
CHEBI:16958	CHEBI:18323	1
CHEBI:16958	CHEBI:18361	1
CHEBI:16958	CHEBI:27596	1
CHEBI:16958	CHEBI:27749	1
CHEBI:16958	CHEBI:28712	1
CHEBI:16958	CHEBI:29888	1
CHEBI:16958	CHEBI:29985	1
CHEBI:16958	CHEBI:30915	1
CHEBI:16958	CHEBI:32816	1
CHEBI:16958	CHEBI:33190	1
CHEBI:16958	FAM227B	1
CHEBI:16958	GALK1	1
CHEBI:16958	UPB1	1
CHEBI:16960	CHEBI:15422	1
CHEBI:16960	CHEBI:15846	1
CHEBI:16960	CHEBI:17154	1
CHEBI:16960	CHEBI:18367	1
CHEBI:16977	AARS	1
CHEBI:16977	AARS2	1
CHEBI:16977	ABAT	1
CHEBI:16977	AGXT	1
CHEBI:16977	AGXT2	1
CHEBI:16977	ALDH4A1	1
CHEBI:16977	BCAT2	1
CHEBI:16977	CHEBI:15361	1
CHEBI:16977	CHEBI:15428	1
CHEBI:16977	CHEBI:15570	1
CHEBI:16977	CHEBI:15967	1
CHEBI:16977	CHEBI:16015	1
CHEBI:16977	CHEBI:16027	1
CHEBI:16977	CHEBI:16134	1
CHEBI:16977	CHEBI:16139	1
CHEBI:16977	CHEBI:16320	1
CHEBI:16977	CHEBI:16414	1
CHEBI:16977	CHEBI:16633	1
CHEBI:16977	CHEBI:16958	1
CHEBI:16977	CHEBI:17053	1
CHEBI:16977	CHEBI:17115	1
CHEBI:16977	CHEBI:17180	1
CHEBI:16977	CHEBI:17191	1
CHEBI:16977	CHEBI:17196	1
CHEBI:16977	CHEBI:17203	1
CHEBI:16977	CHEBI:17295	1
CHEBI:16977	CHEBI:17499	1
CHEBI:16977	CHEBI:17561	1
CHEBI:16977	CHEBI:17732	1
CHEBI:16977	CHEBI:17895	1
CHEBI:16977	CHEBI:17960	1
CHEBI:16977	CHEBI:18050	1
CHEBI:16977	CHEBI:18361	1
CHEBI:16977	CHEBI:2786	1
CHEBI:16977	CHEBI:29101	1
CHEBI:16977	CHEBI:29170	1
CHEBI:16977	CHEBI:29888	1
CHEBI:16977	CHEBI:29985	1
CHEBI:16977	CHEBI:29991	1
CHEBI:16977	CHEBI:30089	1
CHEBI:16977	CHEBI:30744	1
CHEBI:16977	CHEBI:30841	1
CHEBI:16977	CHEBI:30851	1
CHEBI:16977	CHEBI:30915	1
CHEBI:16977	CHEBI:32551	1
CHEBI:16977	CHEBI:32682	1
CHEBI:16977	CHEBI:32816	1
CHEBI:16977	CHEBI:33190	1
CHEBI:16977	CHEBI:36655	1
CHEBI:16977	CHEBI:4047	1
CHEBI:16977	CHEBI:40992	1
CHEBI:16977	CHEBI:50619	1
CHEBI:16977	CHEBI:57287	1
CHEBI:16977	CHEBI:57288	1
CHEBI:16977	CHEBI:57700	1
CHEBI:16977	CHEBI:57925	1
CHEBI:16977	CHEBI:64628	1
CHEBI:16977	CHEBI:8583	1
CHEBI:16977	CNDP1	1
CHEBI:16977	CNDP2	1
CHEBI:16977	ETNPPL	1
CHEBI:16977	GGT1	1
CHEBI:16977	GGT6	1
CHEBI:16977	GPT	1
CHEBI:16977	GPT2	1
CHEBI:16977	KYNU	1
CHEBI:16977	NAGS	1
CHEBI:16977	NFS1	1
CHEBI:16977	PHYKPL	1
CHEBI:16977	PROSC	1
CHEBI:16977	SCLY	1
CHEBI:16977	SLC1A4	1
CHEBI:16977	SLC36A1	1
CHEBI:16977	SLC7A8	1
CHEBI:16977	TAT	1
CHEBI:16981	CHEBI:17361	1
CHEBI:16988	CHEBI:15963	1
CHEBI:16991	CHEBI:16680	1
CHEBI:16995	SRC	1
CHEBI:16997	F13A1	1
CHEBI:17006	CHEBI:17361	1
CHEBI:17009	CHEBI:18361	1
CHEBI:17012	CHEBI:16556	1
CHEBI:17012	CHEBI:17122	1
CHEBI:17012	CHEBI:17677	1
CHEBI:17012	CHEBI:18361	1
CHEBI:17012	CHEBI:28255	1
CHEBI:17012	CHEBI:29888	1
CHEBI:17012	CHEBI:32816	1
CHEBI:17012	CHEBI:59520	1
CHEBI:17012	CHEBI:63153	1
CHEBI:17012	CMAS	1
CHEBI:17012	NPL	1
CHEBI:17012	ST3GAL4	1
CHEBI:17012	ST6GAL1	1
CHEBI:17012	ST8SIA2	1
CHEBI:17012	ST8SIA3	1
CHEBI:17012	ST8SIA6	1
CHEBI:17013	CHEBI:16704	1
CHEBI:17013	CHEBI:17562	1
CHEBI:17013	CHEBI:18367	1
CHEBI:17025	CHEBI:15741	1
CHEBI:17025	CHEBI:16742	1
CHEBI:17025	CHEBI:18012	1
CHEBI:17027	CHEBI:37024	1
CHEBI:17050	BPGM	1
CHEBI:17050	CHEBI:15422	1
CHEBI:17050	CHEBI:17720	1
CHEBI:17050	CHEBI:17835	1
CHEBI:17050	CHEBI:18367	1
CHEBI:17050	CHEBI:24344	1
CHEBI:17050	CHEBI:30933	1
CHEBI:17050	CHEBI:32398	1
CHEBI:17050	CHEBI:89363	1
CHEBI:17050	GLYCTK	1
CHEBI:17050	PANK1	1
CHEBI:17050	PGAM1	1
CHEBI:17050	PGAM2	1
CHEBI:17050	PGAM4	1
CHEBI:17050	PGK1	1
CHEBI:17050	PHGDH	1
CHEBI:17050	TPI1	1
CHEBI:17053	ACY1	1
CHEBI:17053	ACY3	1
CHEBI:17053	ADSS	1
CHEBI:17053	ADSSL1	1
CHEBI:17053	AGXT	1
CHEBI:17053	AIMP1	1
CHEBI:17053	AIMP2	1
CHEBI:17053	ASNS	1
CHEBI:17053	ASPA	1
CHEBI:17053	ASPG	1
CHEBI:17053	ASPH	1
CHEBI:17053	ASRGL1	1
CHEBI:17053	ASS1	1
CHEBI:17053	CAD	1
CHEBI:17053	CHEBI:15682	1
CHEBI:17053	CHEBI:15859	1
CHEBI:17053	CHEBI:15891	1
CHEBI:17053	CHEBI:15919	1
CHEBI:17053	CHEBI:16015	1
CHEBI:17053	CHEBI:16134	1
CHEBI:17053	CHEBI:16240	1
CHEBI:17053	CHEBI:16452	1
CHEBI:17053	CHEBI:16668	1
CHEBI:17053	CHEBI:16958	1
CHEBI:17053	CHEBI:16977	1
CHEBI:17053	CHEBI:17196	1
CHEBI:17053	CHEBI:17202	1
CHEBI:17053	CHEBI:17672	1
CHEBI:17053	CHEBI:18050	1
CHEBI:17053	CHEBI:18319	1
CHEBI:17053	CHEBI:18361	1
CHEBI:17053	CHEBI:18367	1
CHEBI:17053	CHEBI:21547	1
CHEBI:17053	CHEBI:26078	1
CHEBI:17053	CHEBI:28413	1
CHEBI:17053	CHEBI:29101	1
CHEBI:17053	CHEBI:29103	1
CHEBI:17053	CHEBI:29158	1
CHEBI:17053	CHEBI:29186	1
CHEBI:17053	CHEBI:29888	1
CHEBI:17053	CHEBI:30744	1
CHEBI:17053	CHEBI:30915	1
CHEBI:17053	CHEBI:32816	1
CHEBI:17053	DARS	1
CHEBI:17053	DARS2	1
CHEBI:17053	EEF1E1	1
CHEBI:17053	EPRS	1
CHEBI:17053	GAD1	1
CHEBI:17053	GAD2	1
CHEBI:17053	GADL1	1
CHEBI:17053	GOT1	1
CHEBI:17053	GOT2	1
CHEBI:17053	IARS	1
CHEBI:17053	IL4I1	1
CHEBI:17053	KARS	1
CHEBI:17053	LARS	1
CHEBI:17053	LYZ	1
CHEBI:17053	MARS	1
CHEBI:17053	NMRAL1	1
CHEBI:17053	PAICS	1
CHEBI:17053	QARS	1
CHEBI:17053	RARS	1
CHEBI:17053	RNASE1	1
CHEBI:17053	SLC1A1	1
CHEBI:17053	SLC25A12	1
CHEBI:17053	SLC25A13	1
CHEBI:17111	CHEBI:15422	1
CHEBI:17111	CHEBI:16027	1
CHEBI:17111	CHEBI:16695	1
CHEBI:17111	CHEBI:17154	1
CHEBI:17111	CHEBI:17345	1
CHEBI:17111	CHEBI:17368	1
CHEBI:17111	CHEBI:17568	1
CHEBI:17111	CHEBI:17712	1
CHEBI:17111	CHEBI:18050	1
CHEBI:17111	CHEBI:18361	1
CHEBI:17111	CHEBI:18367	1
CHEBI:17111	CHEBI:48517	1
CHEBI:17115	AGXT	1
CHEBI:17115	CAD	1
CHEBI:17115	CBS	1
CHEBI:17115	CHEBI:11750	1
CHEBI:17115	CHEBI:13170	1
CHEBI:17115	CHEBI:15346	1
CHEBI:17115	CHEBI:15354	1
CHEBI:17115	CHEBI:15361	1
CHEBI:17115	CHEBI:15377	1
CHEBI:17115	CHEBI:15428	1
CHEBI:17115	CHEBI:15636	1
CHEBI:17115	CHEBI:15967	1
CHEBI:17115	CHEBI:16000	1
CHEBI:17115	CHEBI:16134	1
CHEBI:17115	CHEBI:16139	1
CHEBI:17115	CHEBI:16523	1
CHEBI:17115	CHEBI:16977	1
CHEBI:17115	CHEBI:17123	1
CHEBI:17115	CHEBI:17180	1
CHEBI:17115	CHEBI:17191	1
CHEBI:17115	CHEBI:17196	1
CHEBI:17115	CHEBI:17203	1
CHEBI:17115	CHEBI:17230	1
CHEBI:17115	CHEBI:17295	1
CHEBI:17115	CHEBI:17482	1
CHEBI:17115	CHEBI:17561	1
CHEBI:17115	CHEBI:17588	1
CHEBI:17115	CHEBI:17862	1
CHEBI:17115	CHEBI:17895	1
CHEBI:17115	CHEBI:18050	1
CHEBI:17115	CHEBI:18303	1
CHEBI:17115	CHEBI:18361	1
CHEBI:17115	CHEBI:1989	1
CHEBI:17115	CHEBI:20506	1
CHEBI:17115	CHEBI:26630	1
CHEBI:17115	CHEBI:27760	1
CHEBI:17115	CHEBI:2786	1
CHEBI:17115	CHEBI:28624	1
CHEBI:17115	CHEBI:28938	1
CHEBI:17115	CHEBI:29101	1
CHEBI:17115	CHEBI:29162	1
CHEBI:17115	CHEBI:29179	1
CHEBI:17115	CHEBI:29264	1
CHEBI:17115	CHEBI:29888	1
CHEBI:17115	CHEBI:29919	1
CHEBI:17115	CHEBI:29985	1
CHEBI:17115	CHEBI:29991	1
CHEBI:17115	CHEBI:30841	1
CHEBI:17115	CHEBI:32551	1
CHEBI:17115	CHEBI:32682	1
CHEBI:17115	CHEBI:32816	1
CHEBI:17115	CHEBI:49183	1
CHEBI:17115	CHEBI:57287	1
CHEBI:17115	CHEBI:57379	1
CHEBI:17115	CHEBI:57453	1
CHEBI:17115	CHEBI:57603	1
CHEBI:17115	CHEBI:57739	1
CHEBI:17115	CHEBI:58299	1
CHEBI:17115	CHEBI:60473	1
CHEBI:17115	CHEBI:74589	1
CHEBI:17115	CHEBI:8583	1
CHEBI:17115	CHEBI:9068	1
CHEBI:17115	CHEBI:9096	1
CHEBI:17115	PISD	1
CHEBI:17115	PLD1	1
CHEBI:17115	PLD2	1
CHEBI:17115	PTDSS1	1
CHEBI:17115	PTDSS2	1
CHEBI:17115	SARS	1
CHEBI:17115	SARS2	1
CHEBI:17115	SDS	1
CHEBI:17115	SHMT1	1
CHEBI:17115	SHMT2	1
CHEBI:17115	SPTLC1	1
CHEBI:17115	SPTLC2	1
CHEBI:17115	SPTLC3	1
CHEBI:17115	SRR	1
CHEBI:17118	CHEBI:17973	1
CHEBI:17118	GALK1	1
CHEBI:17122	CHEBI:17012	1
CHEBI:17122	CHEBI:18367	1
CHEBI:17126	CHEBI:28867	1
CHEBI:17137	CHEBI:16094	1
CHEBI:17137	CHEBI:17561	1
CHEBI:17138	CHEBI:16908	1
CHEBI:17140	CHEBI:17151	1
CHEBI:17141	CHEBI:16668	1
CHEBI:17148	AMD1	1
CHEBI:17148	AOC1	1
CHEBI:17148	AOC2	1
CHEBI:17148	AOC3	1
CHEBI:17148	CHEBI:15346	1
CHEBI:17148	CHEBI:16134	1
CHEBI:17148	CHEBI:16240	1
CHEBI:17148	CHEBI:16610	1
CHEBI:17148	CHEBI:17509	1
CHEBI:17148	CHEBI:17768	1
CHEBI:17148	CHEBI:17769	1
CHEBI:17148	CHEBI:29987	1
CHEBI:17148	ODC1	1
CHEBI:17148	SAT1	1
CHEBI:17148	SAT2	1
CHEBI:17148	SRM	1
CHEBI:17150	CHEBI:18367	1
CHEBI:17151	CHEBI:17140	1
CHEBI:17151	CHEBI:17399	1
CHEBI:17151	DCXR	1
CHEBI:17151	MECR	1
CHEBI:17151	PECR	1
CHEBI:17151	SORD	1
CHEBI:17154	BST1	1
CHEBI:17154	CHEBI:14649	1
CHEBI:17154	CHEBI:15377	1
CHEBI:17154	CHEBI:15611	1
CHEBI:17154	CHEBI:15763	1
CHEBI:17154	CHEBI:15846	1
CHEBI:17154	CHEBI:15927	1
CHEBI:17154	CHEBI:15940	1
CHEBI:17154	CHEBI:16134	1
CHEBI:17154	CHEBI:16171	1
CHEBI:17154	CHEBI:16680	1
CHEBI:17154	CHEBI:16797	1
CHEBI:17154	CHEBI:17111	1
CHEBI:17154	CHEBI:18009	1
CHEBI:17154	CHEBI:18361	1
CHEBI:17154	CHEBI:18367	1
CHEBI:17154	CHEBI:26078	1
CHEBI:17154	CHEBI:29009	1
CHEBI:17154	CHEBI:29888	1
CHEBI:17154	CHEBI:57720	1
CHEBI:17154	CHEBI:57856	1
CHEBI:17154	CHEBI:58017	1
CHEBI:17154	CHEBI:59789	1
CHEBI:17154	CHEBI:67040	1
CHEBI:17154	CHEBI:77028	1
CHEBI:17154	CHEBI:9066	1
CHEBI:17154	GNMT	1
CHEBI:17154	HNMT	1
CHEBI:17154	LDHA	1
CHEBI:17154	NAMPT	1
CHEBI:17154	NNMT	1
CHEBI:17154	PARP1	1
CHEBI:17154	PNP	1
CHEBI:17154	SIRT5	1
CHEBI:17158	CHEBI:32816	1
CHEBI:17172	CHEBI:16235	1
CHEBI:17172	CHEBI:18367	1
CHEBI:17179	CHEBI:15891	1
CHEBI:17179	CHEBI:18361	1
CHEBI:17179	CHEBI:30616	1
CHEBI:17180	CHEBI:17115	1
CHEBI:17180	CHEBI:32816	1
CHEBI:17191	ACADSB	1
CHEBI:17191	ACE2	1
CHEBI:17191	AIMP1	1
CHEBI:17191	AIMP2	1
CHEBI:17191	BCAT1	1
CHEBI:17191	BCAT2	1
CHEBI:17191	CHEBI:15614	1
CHEBI:17191	CHEBI:15967	1
CHEBI:17191	CHEBI:16015	1
CHEBI:17191	CHEBI:16134	1
CHEBI:17191	CHEBI:16139	1
CHEBI:17191	CHEBI:16240	1
CHEBI:17191	CHEBI:17196	1
CHEBI:17191	CHEBI:17203	1
CHEBI:17191	CHEBI:17295	1
CHEBI:17191	CHEBI:17561	1
CHEBI:17191	CHEBI:17895	1
CHEBI:17191	CHEBI:18050	1
CHEBI:17191	CHEBI:18361	1
CHEBI:17191	CHEBI:2786	1
CHEBI:17191	CHEBI:28379	1
CHEBI:17191	CHEBI:28654	1
CHEBI:17191	CHEBI:29101	1
CHEBI:17191	CHEBI:29160	1
CHEBI:17191	CHEBI:29174	1
CHEBI:17191	CHEBI:29888	1
CHEBI:17191	CHEBI:29985	1
CHEBI:17191	CHEBI:29991	1
CHEBI:17191	CHEBI:30915	1
CHEBI:17191	CHEBI:32551	1
CHEBI:17191	CHEBI:32682	1
CHEBI:17191	CHEBI:35146	1
CHEBI:17191	CHEBI:35932	1
CHEBI:17191	CHEBI:8583	1
CHEBI:17191	DARS	1
CHEBI:17191	EEF1E1	1
CHEBI:17191	EPRS	1
CHEBI:17191	IARS	1
CHEBI:17191	IARS2	1
CHEBI:17191	IL4I1	1
CHEBI:17191	KARS	1
CHEBI:17191	LARS	1
CHEBI:17191	MARS	1
CHEBI:17191	QARS	1
CHEBI:17191	RARS	1
CHEBI:17196	ACY3	1
CHEBI:17196	ASNS	1
CHEBI:17196	ASPG	1
CHEBI:17196	ASRGL1	1
CHEBI:17196	CHEBI:15422	1
CHEBI:17196	CHEBI:15967	1
CHEBI:17196	CHEBI:16134	1
CHEBI:17196	CHEBI:16139	1
CHEBI:17196	CHEBI:17053	1
CHEBI:17196	CHEBI:17203	1
CHEBI:17196	CHEBI:17295	1
CHEBI:17196	CHEBI:17561	1
CHEBI:17196	CHEBI:17895	1
CHEBI:17196	CHEBI:18050	1
CHEBI:17196	CHEBI:18361	1
CHEBI:17196	CHEBI:2786	1
CHEBI:17196	CHEBI:28938	1
CHEBI:17196	CHEBI:29172	1
CHEBI:17196	CHEBI:29265	1
CHEBI:17196	CHEBI:29888	1
CHEBI:17196	CHEBI:29985	1
CHEBI:17196	CHEBI:29991	1
CHEBI:17196	CHEBI:30089	1
CHEBI:17196	CHEBI:32551	1
CHEBI:17196	CHEBI:32682	1
CHEBI:17196	CHEBI:57287	1
CHEBI:17196	CHEBI:57288	1
CHEBI:17196	CHEBI:85309	1
CHEBI:17196	CHEBI:8583	1
CHEBI:17196	NAGS	1
CHEBI:17196	NARS	1
CHEBI:17196	NARS2	1
CHEBI:17196	SLC1A5	1
CHEBI:17196	SLC38A3	1
CHEBI:17200	CHEBI:32636	1
CHEBI:17200	CHEBI:46195	1
CHEBI:17201	CHEBI:15428	1
CHEBI:17202	CHEBI:16027	1
CHEBI:17202	CHEBI:16335	1
CHEBI:17202	CHEBI:16750	1
CHEBI:17202	CHEBI:17345	1
CHEBI:17202	CHEBI:17368	1
CHEBI:17202	CHEBI:17596	1
CHEBI:17202	CHEBI:18361	1
CHEBI:17202	CHEBI:18367	1
CHEBI:17203	AIMP1	1
CHEBI:17203	AIMP2	1
CHEBI:17203	CHEBI:1372	1
CHEBI:17203	CHEBI:15741	1
CHEBI:17203	CHEBI:15893	1
CHEBI:17203	CHEBI:15967	1
CHEBI:17203	CHEBI:16139	1
CHEBI:17203	CHEBI:16313	1
CHEBI:17203	CHEBI:17295	1
CHEBI:17203	CHEBI:17388	1
CHEBI:17203	CHEBI:17561	1
CHEBI:17203	CHEBI:17594	1
CHEBI:17203	CHEBI:17895	1
CHEBI:17203	CHEBI:18050	1
CHEBI:17203	CHEBI:18095	1
CHEBI:17203	CHEBI:18240	1
CHEBI:17203	CHEBI:18361	1
CHEBI:17203	CHEBI:2786	1
CHEBI:17203	CHEBI:29101	1
CHEBI:17203	CHEBI:29154	1
CHEBI:17203	CHEBI:29177	1
CHEBI:17203	CHEBI:29888	1
CHEBI:17203	CHEBI:29985	1
CHEBI:17203	CHEBI:29991	1
CHEBI:17203	CHEBI:30031	1
CHEBI:17203	CHEBI:30915	1
CHEBI:17203	CHEBI:32551	1
CHEBI:17203	CHEBI:32682	1
CHEBI:17203	CHEBI:371	1
CHEBI:17203	CHEBI:46245	1
CHEBI:17203	CHEBI:64183	1
CHEBI:17203	CHEBI:70744	1
CHEBI:17203	CHEBI:73594	1
CHEBI:17203	CHEBI:8583	1
CHEBI:17203	DARS	1
CHEBI:17203	EEF1E1	1
CHEBI:17203	EPRS	1
CHEBI:17203	IARS	1
CHEBI:17203	KARS	1
CHEBI:17203	L3HYPDH	1
CHEBI:17203	LARS	1
CHEBI:17203	MARS	1
CHEBI:17203	P3H1	1
CHEBI:17203	P3H2	1
CHEBI:17203	P3H3	1
CHEBI:17203	P4HA1	1
CHEBI:17203	P4HA2	1
CHEBI:17203	P4HA3	1
CHEBI:17203	P4HB	1
CHEBI:17203	PARS2	1
CHEBI:17203	PEPD	1
CHEBI:17203	PPIA	1
CHEBI:17203	PPIB	1
CHEBI:17203	PPIC	1
CHEBI:17203	PPIF	1
CHEBI:17203	PPIG	1
CHEBI:17203	PPIH	1
CHEBI:17203	PRODH	1
CHEBI:17203	PRODH2	1
CHEBI:17203	PROSC	1
CHEBI:17203	PYCR1	1
CHEBI:17203	PYCR2	1
CHEBI:17203	PYCRL	1
CHEBI:17203	QARS	1
CHEBI:17203	RARS	1
CHEBI:17203	SLC6A14	1
CHEBI:17203	SLC6A7	1
CHEBI:17230	CHEBI:16643	1
CHEBI:17230	CHEBI:17724	1
CHEBI:17230	CHEBI:17750	1
CHEBI:17232	CHEBI:15729	1
CHEBI:17232	CHEBI:30915	1
CHEBI:17239	CHEBI:15422	1
CHEBI:17239	CHEBI:16695	1
CHEBI:17239	CHEBI:17361	1
CHEBI:17239	CHEBI:18367	1
CHEBI:17242	CHEBI:17858	1
CHEBI:17242	CHEBI:29073	1
CHEBI:17242	GSTO1	1
CHEBI:17242	GSTO2	1
CHEBI:17256	CHEBI:16708	1
CHEBI:17256	CHEBI:17596	1
CHEBI:17256	CHEBI:18367	1
CHEBI:17268	CDIPT	1
CHEBI:17268	CHEBI:15748	1
CHEBI:17268	CHEBI:16749	1
CHEBI:17268	CHEBI:17361	1
CHEBI:17268	CHEBI:17505	1
CHEBI:17268	CHEBI:17962	1
CHEBI:17268	CHEBI:18179	1
CHEBI:17268	CHEBI:28061	1
CHEBI:17268	CHEBI:36315	1
CHEBI:17268	CHEBI:4139	1
CHEBI:17268	CHEBI:4178	1
CHEBI:17268	CHEBI:42717	1
CHEBI:17268	CHEBI:47952	1
CHEBI:17268	CHEBI:57739	1
CHEBI:17268	CHEBI:57880	1
CHEBI:17268	CHEBI:58332	1
CHEBI:17268	CHEBI:60377	1
CHEBI:17268	CHEBI:73215	1
CHEBI:17268	GBA	1
CHEBI:17268	GLA	1
CHEBI:17268	MIOX	1
CHEBI:17268	PLD1	1
CHEBI:17268	PLD2	1
CHEBI:17270	ALPL	1
CHEBI:17270	BGLAP	1
CHEBI:17270	ENPP1	1
CHEBI:17270	FGF23	1
CHEBI:17270	PHEX	1
CHEBI:17270	RUNX2	1
CHEBI:17270	SPARC	1
CHEBI:17270	SPP1	1
CHEBI:17270	TAZ	1
CHEBI:17283	CHEBI:18367	1
CHEBI:17285	CHEBI:15891	1
CHEBI:17285	CHEBI:16668	1
CHEBI:17285	CHEBI:16958	1
CHEBI:17285	CHEBI:30915	1
CHEBI:17287	CHEBI:15422	1
CHEBI:17287	CHEBI:16737	1
CHEBI:17287	CHEBI:16919	1
CHEBI:17292	CHEBI:17361	1
CHEBI:17295	ACE2	1
CHEBI:17295	CCBL1	1
CHEBI:17295	CHEBI:15374	1
CHEBI:17295	CHEBI:15967	1
CHEBI:17295	CHEBI:16015	1
CHEBI:17295	CHEBI:16134	1
CHEBI:17295	CHEBI:16139	1
CHEBI:17295	CHEBI:16240	1
CHEBI:17295	CHEBI:16562	1
CHEBI:17295	CHEBI:16977	1
CHEBI:17295	CHEBI:17561	1
CHEBI:17295	CHEBI:17895	1
CHEBI:17295	CHEBI:18005	1
CHEBI:17295	CHEBI:18050	1
CHEBI:17295	CHEBI:18361	1
CHEBI:17295	CHEBI:18397	1
CHEBI:17295	CHEBI:20680	1
CHEBI:17295	CHEBI:225237	1
CHEBI:17295	CHEBI:2786	1
CHEBI:17295	CHEBI:29101	1
CHEBI:17295	CHEBI:29153	1
CHEBI:17295	CHEBI:29184	1
CHEBI:17295	CHEBI:29750	1
CHEBI:17295	CHEBI:29888	1
CHEBI:17295	CHEBI:29985	1
CHEBI:17295	CHEBI:29991	1
CHEBI:17295	CHEBI:30851	1
CHEBI:17295	CHEBI:30915	1
CHEBI:17295	CHEBI:32551	1
CHEBI:17295	CHEBI:32682	1
CHEBI:17295	CHEBI:32816	1
CHEBI:17295	CHEBI:43120	1
CHEBI:17295	CHEBI:59560	1
CHEBI:17295	CHEBI:73912	1
CHEBI:17295	CHEBI:80131	1
CHEBI:17295	CHEBI:80144	1
CHEBI:17295	CHEBI:8583	1
CHEBI:17295	DDC	1
CHEBI:17295	FARS2	1
CHEBI:17295	FARSA	1
CHEBI:17295	FARSB	1
CHEBI:17295	GOT1	1
CHEBI:17295	GOT2	1
CHEBI:17295	IL4I1	1
CHEBI:17295	OGDH	1
CHEBI:17295	OGDHL	1
CHEBI:17295	PAH	1
CHEBI:17295	PRDX6	1
CHEBI:17295	SLC7A8	1
CHEBI:17295	TAT	1
CHEBI:17295	TH	1
CHEBI:17306	CHEBI:17925	1
CHEBI:17310	CHEBI:17405	1
CHEBI:17311	CHEBI:15741	1
CHEBI:17311	CHEBI:18019	1
CHEBI:17311	CHEBI:30915	1
CHEBI:17312	CHEBI:16240	1
CHEBI:17312	CHEBI:16610	1
CHEBI:17312	CHEBI:30322	1
CHEBI:17312	PAOX	1
CHEBI:17326	CHEBI:32816	1
CHEBI:17336	CHEBI:11502	1
CHEBI:17345	APRT	1
CHEBI:17345	ATIC	1
CHEBI:17345	CCNH	1
CHEBI:17345	CDK7	1
CHEBI:17345	CHEBI:15422	1
CHEBI:17345	CHEBI:15652	1
CHEBI:17345	CHEBI:15883	1
CHEBI:17345	CHEBI:16134	1
CHEBI:17345	CHEBI:16235	1
CHEBI:17345	CHEBI:16335	1
CHEBI:17345	CHEBI:16750	1
CHEBI:17345	CHEBI:16761	1
CHEBI:17345	CHEBI:17111	1
CHEBI:17345	CHEBI:17172	1
CHEBI:17345	CHEBI:17202	1
CHEBI:17345	CHEBI:17256	1
CHEBI:17345	CHEBI:17552	1
CHEBI:17345	CHEBI:17596	1
CHEBI:17345	CHEBI:18050	1
CHEBI:17345	CHEBI:18361	1
CHEBI:17345	CHEBI:18367	1
CHEBI:17345	CHEBI:26078	1
CHEBI:17345	CHEBI:28938	1
CHEBI:17345	CHEBI:28997	1
CHEBI:17345	CHEBI:29888	1
CHEBI:17345	DLG4	1
CHEBI:17345	ERCC2	1
CHEBI:17345	ERCC3	1
CHEBI:17345	FUT8	1
CHEBI:17345	GMDS	1
CHEBI:17345	GMPR	1
CHEBI:17345	GMPR2	1
CHEBI:17345	GMPS	1
CHEBI:17345	GTF2F1	1
CHEBI:17345	GTF2F2	1
CHEBI:17345	GTF2H1	1
CHEBI:17345	GTF2H2	1
CHEBI:17345	GTF2H3	1
CHEBI:17345	GTF2H4	1
CHEBI:17345	GTF2H5	1
CHEBI:17345	GUK1	1
CHEBI:17345	HINT1	1
CHEBI:17345	HPRT1	1
